;new_id;contador;Web;Título;Autor;tipo_suscripcion;Cabecera;Fecha;rating_medio;total_lecturas
10114;dep_935_190720;1;As;Adiós, Mallorca y vuelve pronto;U. Martínez de Zúñiga;dep;0;2020-07-19;2.9903341618337476;13598.0
10141;dep_962_190720;1;As;Las ventas más caras de la historia del Barcelona;AS FOTOGRAFÍA;dep;0;2020-07-18;2.9946206640697457;13459.0
10143;dep_964_190720;1;As;El 11 del Atleti que nunca fue;AS FOTOGRAFÍA;dep;0;2020-07-18;3.0009341429238674;13427.0
10145;eco_966_190720;1;Expansión;Bolsa: Oportunidades en Salud y otros sectores para invertir;C.ROSIQUE;eco;1;2020-07-18;3.0049092256391257;13490.0
10146;eco_967_190720;1;Expansión;Los líderes se citan de nuevo hoy en una tercera jornada de negociaciones sobre el fondo de recuperación;Expansión;eco;0;2020-07-19;3.002580883030694;13466.0
10147;eco_968_190720;1;Expansión;¿Qué bancos cuidan mejor de sus clientes?;E. DEL POZO;eco;0;2020-07-18;2.9783868297617953;13554.0
10148;eco_969_190720;1;Expansión;¿Debe temer la banca un agujero extra por las nuevas 'subprime'?;INÉS ABRIL;eco;0;2020-07-18;3.020385573286597;13520.0
10150;eco_971_190720;1;Expansión;Última hora: La Comunidad de Madrid detecta 64 casos importados desde mayo;EXPANSIÓN.COM;eco;0;2020-07-19;3.0119915136979984;13581.0
10151;eco_972_190720;1;Expansión;Mapa de rebrotes: los nuevos casos en Cataluña suben a 1.226;Expansión;eco;0;2020-07-18;2.990865911582024;13603.0
10153;eco_974_190720;1;Expansión;"El G20 está ""considerando"" extender la moratoria de la deuda para los países pobres";Expansión;eco;0;2020-07-18;2.987661141804788;13576.0
10154;eco_975_190720;1;Expansión;'Data storyteller' será la profesión más sexy de lo que queda de siglo;TINO FERNÁNDEZ;eco;0;2020-07-17;3.0034899075646107;13364.0
10164;eco_985_190720;1;Expansión;¿Cómo va  a evolucionar la rentabilidad de la deuda global?;                                    ANDRÉS STUMPF                                ;eco;0;2020-07-18;3.0246346171523117;13569.0
10165;eco_986_190720;1;Expansión;"Los supervisores presionan a los bancos ante el Brexit: ""Aún queda mucho por hacer""";                                    NICOLÁS M. SARRIÉS                                ;eco;0;2020-07-18;2.999067251189255;13442.0
10168;eco_989_190720;1;Expansión;"Pere Aragonès: ""Los Borbones son una organización criminal""";Expansión;eco;0;2020-07-18;2.991404011461318;13556.0
10169;eco_990_190720;1;Expansión;Nuevos conceptos de restauración para este verano;                                    MARTA FERNÁNDEZ GUADAÑO                                ;eco;0;2020-07-18;2.9916375666237824;13557.0
10170;eco_991_190720;1;Expansión;"""Tendremos que desarrollar competencias digitales para ser exitosos en nuestro trabajo""";                                    MONTSE MATEOS                                ;eco;0;2020-07-17;2.9808496792786094;13408.0
10171;eco_992_190720;1;Expansión;La gripe española que surgió en Norteamérica;                                    FRANCISCO CABRILLO                                ;eco;0;2020-07-17;3.00203026947213;13586.0
10172;eco_993_190720;1;Expansión;¿Quién es el responsable cuando la inteligencia artificial falla?;                                    ALEJANDRO GALISTEO                                ;eco;0;2020-07-13;2.9718401486988846;13543.0
10174;eco_995_190720;1;Expansión;La prohibición del dividendo salva casi la mitad de la pérdida de solvencia de la banca por el Covid;                                    INÉS ABRIL                                ;eco;0;2020-07-18;2.995746648173833;13438.0
10176;eco_997_190720;1;Expansión;Feijóo y la filosofía de Luis Aragonés;                                    IÑAKI GARAY                                ;eco;0;2020-07-18;3.0044547563805106;13434.0
10181;eco_1002_190720;1;Expansión;La Administración General del Estado incorpora 4.000 nuevos empleados públicos;Expansión;eco;0;2020-07-18;2.9961075069508802;13526.0
10186;eco_1007_190720;1;Expansión;"Los piratas que  ""hackearon"" las cuentas de Twitter de Obama, Bezos y Gates descargaron datos privados de  8 usuarios";Expansión;eco;0;2020-07-18;3.0001857527630724;13558.0
10187;eco_1008_190720;1;Expansión;La factoría de Motores de Renault en Valladolid finaliza hoy su ERTE;Expansión;eco;0;2020-07-18;3.021747177493985;13510.0
10188;eco_1009_190720;1;Expansión;El juicio a los Ruiz-Mateos por un posible delito fiscal en la compra del Hotel Beverly será en noviembre;Expansión;eco;0;2020-07-18;3.01179002526434;13383.0
10189;eco_1010_190720;1;Expansión;Las ayudas a la compra de coches podrían traducirse en un aumento de las importaciones de China;Expansión;eco;0;2020-07-18;3.0041670525048616;13561.0
10190;eco_1011_190720;1;Expansión;Nueva Zelanda no descarta utilizar la tecnología 5G de Huawei;Expansión;eco;0;2020-07-18;3.000834337628627;13521.0
10192;eco_1013_190720;1;Expansión;Los bomberos controlan un incendio en la catedral de Nantes;Expansión;eco;0;2020-07-18;2.986506607109622;13428.0
10193;eco_1014_190720;1;Expansión;"Guindos afirma que el contagio de coronavirus mediante el dinero en efectivo ""es prácticamente nulo""";Expansión;eco;0;2020-07-18;3.013012181616833;13412.0
10196;eco_1017_190720;1;Expansión;El Pacto de Toledo avanza y revisa con tono constructivo sus recomendaciones;Expansión;eco;0;2020-07-18;2.999254287844892;13409.0
10203;gen_1_200720;1;El Confidencial;"Llega la primera ola de cierres: ""Sin trasiego en la calle, no hay consumo"" ";María Zuil;gen;1;2020-07-20;3.0087543214006915;22456.0
10209;gen_7_200720;1;El Confidencial;Neumáticos en llamas contra el Rey interrumpen el servicio del AVE en Girona;EFE;gen;0;2020-07-20;3.012617775084027;22657.0
10212;gen_10_200720;1;El Confidencial;BCN se coloca a la cabeza de los contagios y las CCAA elevan las restricciones;El Confidencial;gen;0;2020-07-20;2.9834816462736375;22409.0
10220;gen_18_200720;1;El Confidencial;"La Fiscalía avala que Pablo Echenique llame ""violador"" a un inocente";I. V.;gen;1;2020-07-19;2.9995572527533345;22527.0
10221;gen_19_200720;1;El Confidencial;El 'stock' estratégico anticovid de Sanidad, un Fort Knox sanitario con muchos agujeros;Antonio Villarreal;gen;0;2020-07-19;3.009149891864914;22482.0
10224;gen_22_200720;1;El Confidencial;Madrid y Baleares piden al Gobierno realizar pruebas PCR a los turistas en aeropuertos;Europa Press;gen;0;2020-07-19;2.9824161148517057;22393.0
10225;gen_23_200720;1;El Confidencial;El brote de Gandía, el más grande de la Comunidad Valenciana, suma 70 casos;EFE;gen;0;2020-07-19;3.003042876901798;22599.0
10232;gen_30_200720;1;El Confidencial;El Govern descarta aún confinar Barcelona pese a acumular 1.880 casos en siete días;El Confidencial;gen;0;2020-07-19;2.9906192417220394;22493.0
10254;gen_52_200720;1;El Confidencial;"Felipe González pide ""presunción de inocencia"" para Juan Carlos I";EL CONFIDENCIAL;gen;1;2020-07-17;3.0022133687472334;22581.0
10386;gen_184_200720;1;El Mundo;Cataluña. Junqueras asegura que ERC buscará un pacto independentista y no un tripartito con el PSC;GERARD MELGAR;gen;1;2020-07-20;3.009168704156479;22470.0
10387;gen_185_200720;1;El Mundo;"Entrevista. Alejandro Fernández: ""El tripartito sería el abono para otro golpe en Cataluña""";JUANMA LAMET;gen;0;2020-07-20;2.9841412664492184;22405.0
10393;gen_191_200720;1;El Mundo;Cataluña. Torra anuncia que estudia denunciar al Rey Juan Carlos;GERARD MELGAR;gen;0;2020-07-19;3.009916521934002;22381.0
10400;gen_198_200720;1;El Mundo;Andalucía. Los 'padrinos' de los ERE en la Sierra Norte: Así se conseguían las ayudas irregulares;CHEMA RODRÍGUEZ;gen;0;2020-07-20;2.9880402736830396;22420.0
10401;gen_199_200720;1;El Mundo;País Vasco. Cs se olvida del 'cuponazo' para rentabilizar su entrada en el Parlamento;BELÉN FERRERAS;gen;0;2020-07-20;2.9989979402104328;22475.0
10402;gen_200_200720;1;El Mundo;"Cataluña. Confinamiento 'sui generis': ""Prefiero el riesgo a no tener vida""";JORDI RIBALAYGUE;gen;0;2020-07-18;2.9944708614397877;22604.0
10404;gen_202_200720;1;El Mundo;"Política. EL PSOE, pendiente de la subvención para devolver 8,3 millones que debe al ICO: ""Vamos a bajar deuda""";CARLOS SEGOVIA;gen;0;2020-07-20;2.9862733159904797;22586.0
10453;gen_251_200720;1;El País;La cuantía y los recortes del fondo de reconstrucción tensan al máximo la cumbre de la UE;Bernardo de Miguel;gen;1;2020-07-19;2.9922308546059933;22520.0
10454;gen_252_200720;1;El País;Los puntos de desencuentro que impiden el acuerdo ;Lluís Pellicer;gen;0;2020-07-19;2.9819167173588452;22572.0
10455;gen_253_200720;1;El País;La presión de Bruselas complica al Gobierno hacer los cambios en la reforma laboral;Anabel Díez;gen;0;2020-07-19;3.0068684386866207;22396.0
10457;gen_255_200720;1;El País;El rebrote deja en evidencia la gestión de la Generalitat ;Jessica Mouzo Camilo S. Baquero;gen;0;2020-07-19;3.001103083117313;22754.0
10458;gen_256_200720;1;El País;La noche se convierte en uno de los principales focos de expansión del coronavirus ;Pablo Linde;gen;0;2020-07-19;3.0007181923650625;22532.0
10459;gen_257_200720;1;El País;España redobla su esfuerzo militar en el Sahel para ganar influencia ;Lucía Abellán Miguel González;gen;0;2020-07-19;3.0079977783948904;22388.0
10460;gen_258_200720;1;El País;Los casos Coslada y Guateque, crónica de dos estropicios policiales  ;José Antonio Hernández;gen;0;2020-07-19;3.0084479045883716;22535.0
10461;gen_259_200720;1;El País;El Supremo decidirá la legalidad de 30 millones entregados a Marruecos para frenar la inmigración irregular;María Martín;gen;0;2020-07-20;2.998599125854533;22348.0
10462;gen_260_200720;1;El País;Las contradicciones de Corinna Larsen sobre el rey emérito;José María Irujo;gen;0;2020-07-19;2.995475113122172;22466.0
10463;gen_261_200720;1;El País;Libia, un polvorín a las puertas de Europa;Francisco Peregil;gen;0;2020-07-19;2.9868406563153838;22525.0
10464;gen_262_200720;1;El País;El VAR mancha una Liga milagro ;José Sámano;gen;0;2020-07-19;3.026950275627819;22512.0
10465;gen_263_200720;1;El País;Un verano con niños: reparando los límites que el teletrabajo nos arrebató ;Beatriz Lucas;gen;0;2020-07-19;2.996648904026809;22668.0
10466;gen_264_200720;1;El País;Mi primera vez ;Javier Rodríguez Marcos;gen;0;2020-07-19;3.010949720670391;22426.0
10467;gen_265_200720;1;El País;Jon Rahm, número uno del golf mundial   ;Juan Morenilla;gen;0;2020-07-19;2.991072418764556;22507.0
10468;gen_266_200720;1;El País;Alfonso XIII, el primer promotor del cine pornográfico en España ;Sara Navas;gen;0;2020-07-15;2.983580095736391;22428.0
10470;gen_268_200720;1;El País;108 noches solo en el mar. El navegante que duerme como Da Vinci;Alejandro Martín;gen;0;2020-07-20;2.9919902778544993;22584.0
10475;gen_273_200720;1;El País;Dictadura interminable;El País;gen;0;2020-07-19;2.9996092441665736;22515.0
10476;gen_274_200720;1;El País;Una salida tributaria para la crisis;Julio López Laborda Jorge Onrubia;gen;0;2020-07-19;2.9827240303165405;22426.0
10477;gen_275_200720;1;El País;Peligro: botellón;Xavier Vidal-Folch;gen;0;2020-07-19;3.002897097331328;22461.0
10478;gen_276_200720;1;El País;Desconsuelo;Almudena Grandes;gen;0;2020-07-19;3.0100077407939843;22599.0
10480;gen_278_200720;1;El País;El virus crece en la mitad de Europa y supera ya los tres millones de casos  ;El País;gen;0;2020-07-19;3.0010610968390483;22415.0
10481;gen_279_200720;1;El País;El Govern matiza sus restricciones: a comprar, mejor con cita previa y las playas, en manos de los alcaldes;Jessica Mouzo;gen;0;2020-07-19;3.006923673424172;22582.0
10482;gen_280_200720;1;El País;Deberes lejanos;Daniel Innerarity;gen;0;2020-07-19;3.0051378376885256;22541.0
10483;gen_281_200720;1;El País;Cuba impulsa el sector privado en medio de la crisis del coronavirus ;Mauricio Vicent;gen;0;2020-07-20;2.9966154358319925;22549.0
10484;gen_282_200720;1;El País;Las fuerzas de seguridad enviadas por Donald Trump a Portland provocan un conflicto institucional;Pablo Ximénez de Sandoval;gen;0;2020-07-20;2.9912217744161653;22504.0
10485;gen_283_200720;1;El País;Narendra Modi, un líder divisor en la India;María Antonia Sánchez-Vallejo;gen;0;2020-07-18;3.0131254206865603;22462.0
10486;gen_284_200720;1;El País;La Siria leal a El Asad vota en unas legislativas marcadas por la crisis económica y la pandemia ;Natalia Sancha;gen;0;2020-07-19;2.9861912156166817;22580.0
10487;gen_285_200720;1;El País;Las notas de Puigdemont antes de la decisión final ;El País;gen;0;2020-07-19;3.0080461683591366;22578.0
10488;gen_286_200720;1;El País;Ana Pontón: “Queremos un concierto económico que dé a Galicia la llave del dinero” ;Sonia Vizoso;gen;0;2020-07-20;3.0134130665623426;22337.0
10489;gen_287_200720;1;El País;El mapa de las bombas que no ves ;Peio H. Riaño;gen;0;2020-07-19;3.001383661722382;22534.0
10490;gen_288_200720;1;El País;La alcaldesa de Getafe: “Ayuso nos debe  600.000 euros” ;Miguel Ezquiaga Fernández;gen;0;2020-07-19;2.9836038146227204;22357.0
10492;gen_290_200720;1;El País;Las prestaciones por ERTE ascienden a casi 8.100 millones entre abril y junio ;Manuel V. Gómez;gen;0;2020-07-20;3.008804474223379;22651.0
10493;gen_291_200720;1;El País;“Red Eléctrica tiene que ser la espina dorsal de la transición ecológica” ;Miguel Ángel Noceda;gen;0;2020-07-19;2.9899615191567674;22465.0
10494;gen_292_200720;1;El País;La hora de los ‘cazarrecompensas’ ;Susana Carrizosa;gen;0;2020-07-19;3.003439857967155;22535.0
10496;gen_294_200720;1;El País;Mercedes Siles, directora de la Aneca: “Combatir la endogamia no es la principal función de las acreditaciones”;J. A. Aunión;gen;0;2020-07-19;2.9991597109405634;22397.0
10497;gen_295_200720;1;El País;Detenido un menor en Córdoba como presunto autor de la muerte de su madre;El País;gen;0;2020-07-20;3.011992671145411;22572.0
10498;gen_296_200720;1;El País;Amistad ‘online’ para supervivientes de violencia machista ;Monica Pelliccia Elena Ledda;gen;0;2020-07-14;2.9961450360355326;22440.0
10499;gen_297_200720;1;El País;Liberado el monaguillo detenido tras el incendio de la catedral de Nantes ;Silvia Ayuso;gen;0;2020-07-19;2.9837883008356547;22418.0
10500;gen_298_200720;1;El País;Un prodigio llamado Ella Fitzgerald  ;Diego A. Manrique;gen;0;2020-07-19;3.0037061621860826;22608.0
10501;gen_299_200720;1;El País;Musica, cine y Fortnite: bienvenidos a la convergencia digital  ;Jorge Morla;gen;0;2020-07-13;3.0051534966197497;22539.0
10502;gen_300_200720;1;El País;Diez libros que se convirtieron en insospechados éxitos de ventas;El País;gen;0;;3.005910890536999;22380.0
10503;gen_301_200720;1;El País;El algoritmo que decide la fecha de estreno de las películas ;Jorge G. García;gen;0;2020-07-19;2.9966707357673954;22480.0
10504;gen_302_200720;1;El País;Las matemáticas del cubo de Rubik ;El País;gen;0;2020-07-19;3.004411928962359;22557.0
10505;gen_303_200720;1;El País;Las ‘apps’ de un emprendedor de los hoteles;Mariló Garcia Martin;gen;0;2020-07-17;2.9869338943638577;22600.0
10506;gen_304_200720;1;El País;Messi disfruta con Riqui (0-5);Ramon Besa;gen;0;2020-07-19;2.992706779380076;22584.0
10507;gen_305_200720;1;El País;El Granada hace historia al entrar en la Liga Europa;Ladislao J. Moñino;gen;0;2020-07-19;3.008033686076791;22482.0
10508;gen_306_200720;1;El País;El Leganés muere en la orilla y el Celta se salva con agonía;Diego Torres;gen;0;2020-07-19;3.011738124104486;22551.0
10509;gen_307_200720;1;El País;Primer triunfo de Quartararo tras una caída de Márquez en Jerez;Nadia Tronchoni;gen;0;2020-07-19;3.006276383025994;22524.0
10510;gen_308_200720;1;El País;Hamilton se lleva el Gran Premio de Hungría y Sainz finaliza décimo;Oriol Puigdemont;gen;0;2020-07-19;3.01990794654245;22463.0
10512;gen_310_200720;1;El País;El futuro de la televisión infantil está en los clásicos del siglo pasado ;Álvaro P. Ruiz de Elvira;gen;0;2020-07-19;3.0058865996556894;22530.0
10513;gen_311_200720;1;El País;Videoteca  ;Ángel S. Harguindey;gen;0;2020-07-19;3.003875968992248;22567.0
10514;gen_312_200720;1;El País;"""Que nadie se rinda"": el mensaje a la sociedad española del capitán del Leganés tras su descenso";El País;gen;0;2020-07-20;2.98308585463883;22363.0
10517;gen_315_200720;1;El País;"Ocho enclaves españoles sin apenas contaminación lumínica para contemplar la galaxia en todo su esplendor
";Andrés Campos;gen;0;2020-07-16;2.986748329621381;22411.0
10518;gen_316_200720;1;El País;El periplo de amor entre Bruce Springsteen y su corista, Patti Scialfa;SERGIO DEL AMO;gen;0;;3.0073223498086206;22407.0
10519;gen_317_200720;1;El País;Tapeo y solera en Zaragoza: Casa Paricio, Amblas y Bonanza;Luis Alegre Saz;gen;0;2020-07-14;3.001767858129385;22516.0
10520;gen_318_200720;1;El País;Cómo discrepar sin caer en las garras de la cultura de la cancelación  ;El País;gen;0;2020-07-19;2.9833909263181364;22401.0
10521;gen_319_200720;1;El País;La receta del gazpacho más vendido en España;Mònica Escudero;gen;0;2020-07-16;3.0093833780160857;22450.0
10522;gen_320_200720;1;El País;El triunfo de Gisele Bündchen y de su nariz ;Carlos Primo;gen;0;2020-07-19;2.9888030888030888;22598.0
10523;gen_321_200720;1;El País;El poderoso novio portugués de Vicky Martín Berrocal ;Felipe Sánchez;gen;0;2020-07-19;3.0247568523430592;22493.0
10524;gen_322_200720;1;El País;Muere de cáncer el marido de Paz Padilla, Antonio Juan Vidal;El País;gen;0;2020-07-19;3.011633084715574;22481.0
10525;gen_323_200720;1;El País;Un nieto de Kennedy y otros asiduos a las conspiraciones tras las teorías sobre el 5G;Patricia R. Blanco;gen;0;2020-07-17;3.006851604278075;22480.0
